date,race,class,distance,surface,condition,horse_number,horse_name,gear,horse_rating,horse_weight,hcp_weight,c_wt,bar,jockey,trainer,running_position,pl,time,lbw,,,,,,l100m_time_2,l100m_distance_2,off_rail_2,l100m_km_hr_2,,time_2,peak_km_hr_2,avg_km_hr_2,distance_traveled_2,margin_2,finish_3,no_3,horse_name_3,win_div_3,rating_3,c_weight_3,jockey_3,trainer_3,draw_3,running_pos_3,finish_time_3,lbw_3,h_weight_3
05/04/2019,3,C4,1600,T,GOOD,6,VITTORIA PERFETTA,,58,490,55.5,55.5,14,V DURIC,M CLEMENTS,2-2-2001,1,1:36.00,0,,,VITTORIA PERFETTA,,,6.08,101,0.8,59.7,,1:36.00,66.3,60.6,1619,-,1,6,VITTORIA PERFETTA,$68,58,55.5,V DURIC,M CLEMENTS,14,2-2-2001,1:36.00,--,490kg
05/04/2019,3,C4,1600,T,GOOD,3,OUR PINNACLE,B,62,503,57.5,57.5,10,D MOOR,S GRAY,5-4-2002,2,1:36.34,2,,,OUR PINNACLE,,,6.03,101,2.6,60.3,,1:36.34,65,60.3,1616,2,2,3,OUR PINNACLE,$35,62,57.5,D MOOR,S GRAY,10,5-4-2002,1:36.34,2L,503kg
05/04/2019,3,C4,1600,T,GOOD,2,MAGNIFICENT GOLD,B,65,497,59,59,1,M RODD,C BROWN,7-6-2003,3,1:36.50,3,,,MAGNIFICENT GOLD,,,5.94,100,11,60.6,,1:36.50,65.3,60.3,1617,1,3,2,MAGNIFICENT GOLD,$30,65,59,M RODD,C BROWN,1,7-6-2003,1:36.50,3L,497kg
05/04/2019,3,C4,1600,T,GOOD,13,REDOUBT,"B, TT",49,526,51,47,11,APP R ISKANDAR,D HILL,1-1-2004,4,1:36.62,3.8,,,REDOUBT,,,6.37,101,9.8,57,,1:36.62,67.4,60.2,1617,3/4,4,13,REDOUBT,$88,49,47,R ISKANDAR,D HILL,11,1-1-2004,1:36.62,3.75L,526kg
05/04/2019,3,C4,1600,T,GOOD,4,CENTURION,SR,61,490,57,57,13,APP CC WONG,KS TAN,4-5-2005,5,1:36.88,5.3,,,CENTURION,,,6.08,100,10.8,59.1,,1:36.88,65.3,60.3,1624,1 1/2,5,4,CENTURION,$40,61,57,CC WONG,KS TAN,13,4-5-2005,1:36.88,5.25L,490kg
05/04/2019,3,C4,1600,T,GOOD,9,YULONG SHENG LONG,TT,57,513,55,55,12,M KELLADY,S BURRIDGE,3-3-2006,6,1:36.93,5.8,,,YULONG SHENG LONG,,,6.23,101,7.3,58.3,,1:36.93,65.3,60.1,1620,1/2,6,9,YULONG SHENG LONG,$162,57,55,M KELLADY,S BURRIDGE,12,3-3-2006,1:36.93,5.75L,513kg
05/04/2019,3,C4,1600,T,GOOD,5,LIM'S PRIDE,,61,485,57,56,5,S NOH,S BURRIDGE,11-10-2007,7,1:37.08,6.8,,,LIM'S PRIDE,,,6.03,101,4.7,60.3,,1:37.08,64.9,60.0,1619,1,7,5,LIM'S PRIDE,$20,61,56,S NOH,S BURRIDGE,5,11-10-2007,1:37.08,6.75L,485kg
05/04/2019,3,C4,1600,T,GOOD,8,STAY THE COURSE,"B, TT",57,519,55,55,4,J POWELL,S BAERTSCHIGER,9-7-2008,8,1:37.09,6.9,,,STAY THE COURSE,,,6.11,101,12,59.4,,1:37.09,66.1,60.3,1628,short head,8,8,STAY THE COURSE,$19,57,55,J POWELL,S BAERTSCHIGER,4,9-7-2008,1:37.09,6.9L,519kg
05/04/2019,3,C4,1600,T,GOOD,7,PRINCE PEGASUS,VIS,57,539,55,55,2,G BOSS,M WALKER,10-8-2009,9,1:37.32,8.4,,,PRINCE PEGASUS,,,6.11,101,3,59.4,,1:37.32,64.6,59.7,1616,1 1/2,9,7,PRINCE PEGASUS,$104,57,55,G BOSS,M WALKER,2,10-8-2009,1:37.32,8.4L,539kg
05/04/2019,3,C4,1600,T,GOOD,14,SILENT BOSS,TT,47,472,50,51,3,N JUGLALL,J O'HARA,13-11-2010,10,1:37.35,8.6,,,SILENT BOSS,,,5.91,101,4.8,61.5,,1:37.35,66,59.8,1619,head,10,14,SILENT BOSS,$176,47,51,N JUGLALL,J O'HARA,3,13-11-2010,1:37.35,8.6L,472kg
05/04/2019,3,C4,1600,T,GOOD,12,KHUDAWAND,,51,474,52,52,8,JP VAN DER MERWE,M CLEMENTS,14-14-11,11,1:37.42,9.1,,,KHUDAWAND,,,6.06,101,14.2,60,,1:37.42,66,59.9,1624,1/2,11,12,KHUDAWAND,$527,51,52,JP VD MERWE,M CLEMENTS,8,14-14-11,1:37.42,9.1L,474kg
05/04/2019,3,C4,1600,T,GOOD,1,VALUE OF JUSTICE,B,66,523,59.5,59.5,7,C MURRAY,DL FREEDMAN,8-9-2012,12,1:37.63,10.4,,,VALUE OF JUSTICE,,,6.4,101,10.1,56.8,,1:37.63,64.6,59.7,1622,1 1/4,12,1,VALUE OF JUSTICE,$293,66,59.5,C MURRAY,DL FREEDMAN,7,8-9-2012,1:37.63,10.35L,523kg
05/04/2019,3,C4,1600,T,GOOD,11,HUMDINGER,"B, TT, SR",55,504,54,54,6,B THOMPSON,RB MARSH,12-12-2013,13,1:37.66,10.6,,,HUMDINGER,,,6.08,101,12.2,59.7,,1:37.66,64.6,59.8,1625,head,13,11,HUMDINGER,$214,55,54,B THOMPSON,RB MARSH,6,12-12-2013,1:37.66,10.55L,504kg
05/04/2019,3,C4,1600,T,GOOD,10,MY FRIENDS,,56,502,54.5,54.5,9,I SAIFUDIN,L KHOO,6-13-14,14,1:41.24,32.4,,,MY FRIENDS,,,7.87,101,11,46.2,,1:41.24,63.3,57.8,1628,21 3/4,14,10,MY FRIENDS,$195,56,54.5,I SAIFUDIN,L KHOO,9,6-13-14,1:41.24,32.3L,502kg
05/04/2019,4,C5,1200,T,GOOD,12,BROADWAY SUCCESS,TT,39,501,55.5,55.5,7,V DURIC,M WALKER,5-3-2001,1,1:11.17,0,,,BROADWAY SUCCESS,,,6.23,101,1,58.3,,1:11.17,67,61.3,1212,-,1,12,BROADWAY SUCCESS,$80,39,55.5,V DURIC,M WALKER,7,5-3-2001,1:11.17,--,501kg
05/04/2019,4,C5,1200,T,GOOD,5,PAPERBACK TROOPER,VIS,44,528,58,58,6,B THOMPSON,D MEAGHER,9-8-2002,2,1:11.28,0.8,,,PAPERBACK TROOPER,,,6.14,100,5.8,58.6,,1:11.28,66.4,61.2,1213,3/4,2,5,PAPERBACK TROOPER,$23,44,58,B THOMPSON,D MEAGHER,6,9-8-2002,1:11.28,0.75L,528kg
05/04/2019,4,C5,1200,T,GOOD,4,MIKCAIPHO,BP,45,468,58.5,55.5,13,APP T KRISNA,CT KUAH,3-2-2003,3,1:11.44,1.8,,,MIKCAIPHO,,,6.31,100,10.9,57,,1:11.44,69.2,61.4,1219,1,3,4,MIKCAIPHO,$30,45,55.5,T KRISNA,CT KUAH,13,3-2-2003,1:11.44,1.75L,468kg
05/04/2019,4,C5,1200,T,GOOD,8,GANGNAM CLASSIC,TT,41,518,56.5,56,9,S NOH,J SAIMEE,8-9-2004,4,1:11.66,3.1,,,GANGNAM CLASSIC,,,6.26,101,11.8,58.1,,1:11.66,65.7,61.2,1218,1 1/4,4,8,GANGNAM CLASSIC,$58,41,56,S NOH,J SAIMEE,9,8-9-2004,1:11.66,3L,518kg
05/04/2019,4,C5,1200,T,GOOD,13,SOLITAIRE,TT,39,555,55.5,55.5,1,I SAIFUDIN,D KOK,11-10-2004,4,1:11.66,3.1,,,SOLITAIRE,,,6.08,101,7.4,59.7,,1:11.66,65.7,61.0,1213,dead heat,4,13,SOLITAIRE,$288,39,55.5,I SAIFUDIN,D KOK,1,11-10-2004,1:11.66,3L,555kg
05/04/2019,4,C5,1200,T,GOOD,9,SCOOBY DOOBY DOO,"B, TT",41,482,56.5,56.5,5,G BOSS,J SAIMEE,1-1-2006,6,1:11.77,3.9,,,SCOOBY DOOBY DOO,,,6.52,101,2.8,55.7,,1:11.77,68.5,60.8,1212,3/4,6,9,SCOOBY DOOBY DOO,$151,41,56.5,G BOSS,J SAIMEE,5,1-1-2006,1:11.77,3.75L,482kg
05/04/2019,4,C5,1200,T,GOOD,7,KUBERA'S CHIEF,EM,43,453,57.5,53.5,11,APP N HANAFI,L KHOO,4-5-2007,7,1:11.85,4.4,,,KUBERA'S CHIEF,,,6.37,100,4.4,56.4,,1:11.85,67.8,61.0,1218,1/2,7,7,KUBERA'S CHIEF,$44,43,53.5,N HANAFI,L KHOO,11,4-5-2007,1:11.85,4.25L,453kg
05/04/2019,4,C5,1200,T,GOOD,14,SECONDWAVE,B,22,494,50,46,3,APP R ISKANDAR,D HILL,7-7-2008,8,1:12.07,5.7,,,SECONDWAVE,,,6.49,101,5.1,56,,1:12.07,67,60.6,1213,1 1/4,8,14,SECONDWAVE,$534,22,46,R ISKANDAR,D HILL,3,7-7-2008,1:12.07,5.5L,494kg
05/04/2019,4,C5,1200,T,GOOD,11,RICHIE RICH,,40,451,56,56,2,M EWE,D HILL,12-12-2009,9,1:12.10,5.9,,,RICHIE RICH,,,6.2,101,6,58.6,,1:12.10,66,60.8,1218,head,9,11,RICHIE RICH,$90,40,56,M EWE,D HILL,2,12-12-2009,1:12.10,5.7L,451kg
05/04/2019,4,C5,1200,T,GOOD,15,CLARTON STAR,,38,492,55,55,8,D MOOR,M WALKER,10-11-2010,10,1:12.13,6.1,,,CLARTON STAR,,,6.11,101,13,59.4,,1:12.13,66.4,60.9,1220,head,10,15,CLARTON STAR,$65,38,55,D MOOR,M WALKER,8,10-11-2010,1:12.13,5.9L,492kg
05/04/2019,4,C5,1200,T,GOOD,1,THOTH WARRIOR,"B, TT",48,487,60,57,4,APP N ZYRUL,RB MARSH,6-6-2011,11,1:12.27,6.9,,,THOTH WARRIOR,,,6.55,101,9.2,55.5,,1:12.27,67,60.7,1220,3/4,11,1,THOTH WARRIOR,$287,48,57,N ZYRUL,RB MARSH,4,6-6-2011,1:12.27,6.65L,487kg
05/04/2019,4,C5,1200,T,GOOD,2,TURF BEAUTY,TT,48,443,60,57,12,APP Y SALIM,KY YOUNG,14-13-12,12,1:12.43,7.9,,,TURF BEAUTY,,,6.11,100,11.9,58.8,,1:12.43,66.6,60.6,1220,1,12,2,TURF BEAUTY,$85,48,57,Y SALIM,KY YOUNG,12,14-13-12,1:12.43,7.65L,443kg
05/04/2019,4,C5,1200,T,GOOD,10,LOVE ME TENDER,BB,40,470,56,56,10,J AZZOPARDI,M CLEMENTS,13-14-13,13,1:12.70,9.4,,,LOVE ME TENDER,,,6.2,100,5.4,58,,1:12.70,65.3,60.1,1215,1 1/2,13,10,LOVE ME TENDER,$235,40,56,J AZZOPARDI,M CLEMENTS,10,13-14-13,1:12.70,9.15L,470kg
05/04/2019,4,C5,1200,T,GOOD,3,GOLDEN WIN,B,45,498,58.5,58.5,14,M RODD,D HILL,2-4-2014,14,1:12.96,11.2,,,GOLDEN WIN,,,6.86,101,7.4,52.9,,1:12.96,69.2,60.1,1218,1 3/4,14,3,GOLDEN WIN,$15,45,58.5,M RODD,D HILL,14,2-4-2014,1:12.96,10.9L,498kg
05/04/2019,5,C5,1400,T,GOOD,2,CLARTON PALACE,B,41,514,59.5,59.5,4,V DURIC,M WALKER,5-4-2001,1,1:24.30,0,,,CLARTON PALACE,,,5.54,101,1.1,65.6,,1:24.30,65.6,60.3,1413,-,1,2,CLARTON PALACE,$12,41,59.5,V DURIC,M WALKER,4,5-4-2001,1:24.30,--,514kg
05/04/2019,5,C5,1400,T,GOOD,14,AEOLUS,,26,439,52,52,1,APP CC WONG,CT KUAH,9-7-2002,2,1:24.68,2.3,,,AEOLUS,,,5.48,101,4.1,66.3,,1:24.68,66.3,60.1,1414,2 1/4,2,14,AEOLUS,$27,26,52,CC WONG,CT KUAH,1,9-7-2002,1:24.68,2.25L,439kg
05/04/2019,5,C5,1400,T,GOOD,13,LAND BELOW D WIND,B,33,502,55.5,55.5,13,N JUGLALL,D KOK,1-1-2003,3,1:24.76,2.8,,,LAND BELOW D WIND,,,5.74,100,5.5,62.7,,1:24.76,65.7,60.3,1419,1/2,3,13,LAND BELOW D WIND,$64,33,55.5,N JUGLALL,D KOK,13,1-1-2003,1:24.76,2.75L,502kg
05/04/2019,5,C5,1400,T,GOOD,1,LIM'S HUNTER,B,42,484,60,60,12,C MURRAY,S BURRIDGE,4-3-2004,4,1:24.81,3.1,,,LIM'S HUNTER,,,5.71,101,7.5,63.6,,1:24.81,65.9,60.4,1422,neck,4,1,LIM'S HUNTER,$180,42,60,C MURRAY,S BURRIDGE,12,4-3-2004,1:24.81,3.05L,484kg
05/04/2019,5,C5,1400,T,GOOD,8,SPOKESMAN,"TT, SR",40,497,59,56,5,APP Y SALIM,M WALKER,13-12-2005,5,1:25.03,4.4,,,SPOKESMAN,,,5.54,101,10.2,65.6,,1:25.03,65.6,60.3,1423,1 1/4,5,8,SPOKESMAN,$73,40,56,Y SALIM,M WALKER,5,13-12-2005,1:25.03,4.3L,497kg
05/04/2019,5,C5,1400,T,GOOD,7,GOLD KINGDOM,B,40,484,59,59,9,M RODD,C BROWN,6-8-2006,6,1:25.14,5.2,,,GOLD KINGDOM,,,5.71,101,8.6,63.6,,1:25.14,67,60.4,1428,3/4,6,7,GOLD KINGDOM,$70,40,59,M RODD,C BROWN,9,6-8-2006,1:25.14,5.05L,484kg
05/04/2019,5,C5,1400,T,GOOD,4,ELENA OF AVALOR,B,41,478,59.5,59.5,8,J AZZOPARDI,M CLEMENTS,7-9-2007,7,1:25.36,6.5,,,ELENA OF AVALOR,,,5.88,101,9.3,61.7,,1:25.36,64.6,60.0,1423,1 1/4,7,4,ELENA OF AVALOR,$46,41,59.5,J AZZOPARDI,M CLEMENTS,8,7-9-2007,1:25.36,6.3L,478kg
05/04/2019,5,C5,1400,T,GOOD,3,DOMINIC,TT,41,533,59.5,58.5,7,S NOH,J SAIMEE,8-6-2008,8,1:25.65,8.3,,,DOMINIC,,,5.88,101,8.2,61.7,,1:25.65,64.6,59.7,1417,1 3/4,8,3,DOMINIC,$29,41,58.5,S NOH,J SAIMEE,7,8-6-2008,1:25.65,8.05L,533kg
05/04/2019,5,C5,1400,T,GOOD,10,ALWRICH,TT,39,453,58.5,57.5,2,Z ZURIMAN,L KHOO,10-11-2009,9,1:25.66,8.4,,,ALWRICH,,,5.85,101,7.5,62.1,,1:25.66,64.7,59.6,1419,short head,9,10,ALWRICH,$109,39,57.5,Z ZURIMAN,L KHOO,2,10-11-2009,1:25.66,8.2L,453kg
05/04/2019,5,C5,1400,T,GOOD,6,BRIMSTONE,"B, EM",40,501,59,55,14,APP A SYAHIR,KS TAN,3-5-2010,10,1:25.84,9.4,,,BRIMSTONE,,,5.94,100,1.7,60.5,,1:25.84,65.3,59.5,1419,1,10,6,BRIMSTONE,$101,40,55,A SYAHIR,KS TAN,14,3-5-2010,1:25.84,9.2L,501kg
05/04/2019,5,C5,1400,T,GOOD,11,HALIME,TT,38,428,58,57,11,MM FIRDAUS,M WALKER,2-2-2011,11,1:25.93,9.9,,,HALIME,,,6.06,101,4.6,60,,1:25.93,66.4,59.6,1422,1/2,11,11,HALIME,$601,38,57,MM FIRDAUS,M WALKER,11,2-2-2011,1:25.93,9.7L,428kg
05/04/2019,5,C5,1400,T,GOOD,9,TIGER BOSS,,40,480,59,55,10,APP R ISKANDAR,S GRAY,14-10-2012,12,1:26.26,11.9,,,TIGER BOSS,,,6.09,101,5.7,59.7,,1:26.26,68.5,59.1,1416,2,12,9,TIGER BOSS,$188,40,55,R ISKANDAR,S GRAY,10,14-10-2012,1:26.26,11.7L,480kg
05/04/2019,5,C5,1400,T,GOOD,12,DRAGONITE,,37,535,57.5,54.5,6,APP N ZYRUL,RB MARSH,11-14-13,13,1:26.40,12.9,,,DRAGONITE,,,6,101,11.1,60.6,,1:26.40,64.3,59.5,1428,1,13,12,DRAGONITE,$455,37,54.5,N ZYRUL,RB MARSH,6,11-14-13,1:26.40,12.7L,535kg
05/04/2019,5,C5,1400,T,GOOD,5,SUCCESS STREET,P,41,440,59.5,59.5,3,M EWE,KY YOUNG,12-13-14,14,1:26.42,13,,,SUCCESS STREET,,,6.03,101,12.9,60.3,,1:26.42,64.3,59.6,1432,short head,14,5,SUCCESS STREET,$338,41,59.5,M EWE,KY YOUNG,3,12-13-14,1:26.42,12.85L,440kg
05/04/2019,6,C3,1400,T,GOOD,13,CIRCUIT MISSION,B,65,476,53,53,12,G BOSS,DL FREEDMAN,4-3-2001,1,1:22.75,0,,,CIRCUIT MISSION,,,6.11,101,3.8,59.4,,1:22.75,68.1,61.8,1422,-,1,13,CIRCUIT MISSION,$14,65,53,G BOSS,DL FREEDMAN,12,4-3-2001,1:22.75,--,476kg
05/04/2019,6,C3,1400,T,GOOD,3,LITTLE BIG MAN,B,75,448,58,54,10,APP A SYAHIR,DL FREEDMAN,2-1-2002,2,1:22.79,0.3,,,LITTLE BIG MAN,,,6.11,101,3.5,59.4,,1:22.79,67.4,61.6,1418,neck,2,3,LITTLE BIG MAN,$306,75,54,A SYAHIR,DL FREEDMAN,10,2-1-2002,1:22.79,0.3L,448kg
05/04/2019,6,C3,1400,T,GOOD,5,BAFFERT,B,74,551,57.5,57.5,3,M RODD,C BROWN,5-4-2003,3,1:22.96,1.3,,,BAFFERT,,,6.2,101,1.2,58.6,,1:22.96,67,61.2,1412,1,3,5,BAFFERT,$31,74,57.5,M RODD,C BROWN,3,5-4-2003,1:22.96,1.3L,551kg
05/04/2019,6,C3,1400,T,GOOD,12,LORD OF CLOUD,"B, TT",69,498,55,55,5,APP CC WONG,KY YOUNG,3-5-2004,4,1:23.20,2.8,,,LORD OF CLOUD,,,6.95,101,9.9,52.3,,1:23.20,67.4,60.6,1416,1 1/2,4,12,LORD OF CLOUD,$44,69,55,CC WONG,KY YOUNG,5,3-5-2004,1:23.20,2.8L,498kg
05/04/2019,6,C3,1400,T,GOOD,6,MR EXCHEQUER,,74,490,57.5,57.5,11,J POWELL,S BAERTSCHIGER,12-12-2005,5,1:23.27,3.3,,,MR EXCHEQUER,,,6.03,101,11.5,60.3,,1:23.27,66.3,61.5,1424,1/2,5,6,MR EXCHEQUER,$125,74,57.5,J POWELL,S BAERTSCHIGER,11,12-12-2005,1:23.27,3.3L,490kg
05/04/2019,6,C3,1400,T,GOOD,10,TRIPLE TRIO,TT,71,447,56,56,7,V DURIC,M CLEMENTS,11-9-2006,6,1:23.27,3.4,,,TRIPLE TRIO,,,6.14,101,8.2,59.2,,1:23.27,66,61.5,1423,nose,6,10,TRIPLE TRIO,$19,71,56,V DURIC,M CLEMENTS,7,11-9-2006,1:23.27,3.4L,447kg
05/04/2019,6,C3,1400,T,GOOD,7,LEADING CELLIST,,71,483,56,56,6,M ZAKI,M YUSOF,7-6-2007,7,1:23.48,4.7,,,LEADING CELLIST,,,6.37,101,6.9,57,,1:23.48,66.7,61.1,1418,1 1/4,7,7,LEADING CELLIST,$147,71,56,M ZAKI,M YUSOF,6,7-6-2007,1:23.48,4.65L,483kg
05/04/2019,6,C3,1400,T,GOOD,2,ABSOLUTE MIRACLE,B,75,505,58,57,4,T REHAIZAT,RB MARSH,14-11-2008,8,1:23.50,4.9,,,ABSOLUTE MIRACLE,,,6.06,101,5,60,,1:23.50,66.3,61.0,1416,head,8,2,ABSOLUTE MIRACLE,$137,75,57,T REHAIZAT,RB MARSH,4,14-11-2008,1:23.50,4.85L,505kg
05/04/2019,6,C3,1400,T,GOOD,8,STAR EMPEROR,B,71,482,56,56,13,S JOHN,L DRAGON,9-10-2009,9,1:23.58,5.4,,,STAR EMPEROR,,,6.17,101,10.3,58.9,,1:23.58,68.1,61.2,1422,1/2,9,8,STAR EMPEROR,$30,71,56,S JOHN,MS L DRAGON,13,9-10-2009,1:23.58,5.35L,482kg
05/04/2019,6,C3,1400,T,GOOD,14,SACRED MAGIC,"B, TT, EM",64,526,52.5,51.5,9,Z ZURIMAN,L KHOO,10-8-2010,10,1:23.81,6.9,,,SACRED MAGIC,,,6.34,100,7.1,56.7,,1:23.81,67.7,60.8,1416,1 1/2,10,14,SACRED MAGIC,$547,64,51.5,Z ZURIMAN,L KHOO,9,10-8-2010,1:23.81,6.85L,526kg
05/04/2019,6,C3,1400,T,GOOD,9,STUNNING CAT,"B, TT",71,517,56,56,14,M KELLADY,S BAERTSCHIGER,6-7-2011,11,1:24.36,10.2,,,STUNNING CAT,,,6.6,101,8.5,55,,1:24.36,67,60.7,1424,3 1/4,11,9,STUNNING CAT,$351,71,56,M KELLADY,S BAERTSCHIGER,14,6-7-2011,1:24.36,10.1L,517kg
05/04/2019,6,C3,1400,T,GOOD,4,ANDADO,TT,74,420,57.5,54.5,1,APP T KRISNA,KS TAN,1-2-2012,12,1:25.26,15.7,,,ANDADO,,,6.92,101,6.1,52.5,,1:25.26,68.5,59.6,1412,5 1/2,12,4,ANDADO,$257,74,54.5,T KRISNA,KS TAN,1,1-2-2012,1:25.26,15.6L,420kg
05/04/2019,6,C3,1400,T,GOOD,1,MAGIC CITY,"B, TT",78,482,59.5,59.5,2,B THOMPSON,J SAIMEE,13-13-13,13,1:26.45,23,,,MAGIC CITY,,,7.5,101,4.7,48.5,,1:26.45,65,58.7,1411,7 1/4,13,1,MAGIC CITY,$344,78,59.5,B THOMPSON,J SAIMEE,2,13-13-13,1:26.45,22.85L,482kg
05/04/2019,6,C3,1400,T,GOOD,11,MORITZ ECLIPSE,B,70,485,55.5,55.5,8,N JUGLALL,S BURRIDGE,8-0-98,98,,28,,,,,,,,,47.5,,,64,57.7,,,0,11,MORITZ ECLIPSE,$250,70,55.5,N JUGLALL,S BURRIDGE,8,8-0-0,0:00.00,DNF,485kg
05/04/2019,7,G3,1200,T,GOOD,2,BOLD THRUSTER,B,78,544,57,57,1,J POWELL,S BAERTSCHIGER,1-1-2001,1,1:09.65,0,,,BOLD THRUSTER,,,6.06,101,3,60,,1:09.65,71.6,62.4,1211,-,1,2,BOLD THRUSTER,$8,78,57,J POWELL,S BAERTSCHIGER,1,1-1-2001,1:09.65,--,544kg
05/04/2019,7,G3,1200,T,GOOD,3,TOP KNIGHT,,77,457,57,57,8,V DURIC,M CLEMENTS,11-9-2002,2,1:09.67,0.1,,,TOP KNIGHT,,,5.77,101,9.9,63,,1:09.67,68.2,62.5,1212,short head,2,3,TOP KNIGHT,$44,77,57,V DURIC,M CLEMENTS,8,11-9-2002,1:09.67,0.15L,457kg
05/04/2019,7,G3,1200,T,GOOD,12,SIAM VIPASIRI,,71,501,55.5,55.5,3,G BOSS,M CLEMENTS,8-7-2003,3,1:09.69,0.3,,,SIAM VIPASIRI,,,5.94,101,6,61.2,,1:09.69,68.9,62.3,1210,head,3,12,SIAM VIPASIRI,$28,71,55.5,G BOSS,M CLEMENTS,3,8-7-2003,1:09.69,0.35L,501kg
05/04/2019,7,G3,1200,T,GOOD,5,LIM'S LIGHTNING,P,74,495,57,57,9,I SAIFUDIN,S BURRIDGE,5-6-2004,4,1:09.84,1.3,,,LIM'S LIGHTNING,,,6.08,100,8.7,59.1,,1:09.84,69.7,62.4,1214,1,4,5,LIM'S LIGHTNING,$76,74,57,I SAIFUDIN,S BURRIDGE,9,5-6-2004,1:09.84,1.35L,495kg
05/04/2019,7,G3,1200,T,GOOD,6,SIAM BLUE VANDA,TT,70,503,57,57,6,S JOHN,M CLEMENTS,10-10-2005,5,1:10.04,2.6,,,SIAM BLUE VANDA,,,5.91,101,9,61.5,,1:10.04,68.9,62.3,1215,1 1/4,5,6,SIAM BLUE VANDA,$291,70,57,S JOHN,M CLEMENTS,6,10-10-2005,1:10.04,2.6L,503kg
05/04/2019,7,G3,1200,T,GOOD,13,ARARAT LADY,,65,520,55.5,55.5,4,M RODD,C BROWN,6-5-2006,6,1:10.11,3.1,,,ARARAT LADY,,,6.17,101,6.8,58.9,,1:10.11,69.4,62.0,1210,1/2,6,13,ARARAT LADY,$146,65,55.5,M RODD,C BROWN,4,6-5-2006,1:10.11,3.1L,520kg
05/04/2019,7,G3,1200,T,GOOD,4,REVOLUTION,B,76,513,57,57,7,J AZZOPARDI,HW TAN,7-8-2007,7,1:10.13,3.3,,,REVOLUTION,,,6.08,101,13.7,59.7,,1:10.13,69.7,62.2,1214,head,7,4,REVOLUTION,$184,76,57,J AZZOPARDI,HW TAN,7,7-8-2007,1:10.13,3.3L,513kg
05/04/2019,7,G3,1200,T,GOOD,10,NO FUN NO GAIN,EM,63,474,57,57,12,D MOOR,S GRAY,12-11-2008,8,1:10.21,3.8,,,NO FUN NO GAIN,,,6,101,3.2,60.6,,1:10.21,68.2,62.2,1217,1/2,8,10,NO FUN NO GAIN,$394,63,57,D MOOR,S GRAY,12,12-11-2008,1:10.21,3.8L,474kg
05/04/2019,7,G3,1200,T,GOOD,7,LIM'S DREAM,,67,512,57,57,10,C MURRAY,D MEAGHER,2-2-2009,9,1:10.40,5.1,,,LIM'S DREAM,,,6.4,101,5.4,56.8,,1:10.40,71.2,61.9,1214,1 1/4,9,7,LIM'S DREAM,$66,67,57,C MURRAY,D MEAGHER,10,2-2-2009,1:10.40,5.05L,512kg
05/04/2019,7,G3,1200,T,GOOD,8,MAKKEM LAD,"B, TT",67,455,57,57,5,B THOMPSON,D LOGAN,3-4-2010,10,1:10.61,6.4,,,MAKKEM LAD,,,6.37,101,3.7,57,,1:10.61,70.1,61.8,1216,1 1/4,10,8,MAKKEM LAD,$150,67,57,B THOMPSON,MS D LOGAN,5,3-4-2010,1:10.61,6.3L,455kg
05/04/2019,7,G3,1200,T,GOOD,1,PENNYWISE,VIS,79,527,57,57,11,N JUGLALL,R LE GRANGE,9-12-2011,11,1:10.95,8.4,,,PENNYWISE,,,6.2,101,6.9,58.6,,1:10.95,68.8,61.7,1220,2,11,1,PENNYWISE,$136,79,57,N JUGLALL,R LE GRANGE,11,9-12-2011,1:10.95,8.3L,527kg
05/04/2019,7,G3,1200,T,GOOD,9,FIRE AWAY,,65,498,57,57,13,APP CC WONG,KS TAN,13-13-12,12,1:11.06,9.2,,,FIRE AWAY,,,6.26,101,4,58.1,,1:11.06,67.4,61.3,1214,3/4,12,9,FIRE AWAY,$285,65,57,CC WONG,KS TAN,13,13-13-12,1:11.06,9.05L,498kg
05/04/2019,7,G3,1200,T,GOOD,11,QUADCOPTER,"B, TT",56,495,57,57,2,JP VAN DER MERWE,H TAKAOKA,4-3-2013,13,1:12.63,18.7,,,QUADCOPTER,,,8.08,101,10.8,45,,1:12.63,70.4,59.8,1210,9 1/2,13,11,QUADCOPTER,$209,56,57,JP VD MERWE,H TAKAOKA,2,4-3-2013,1:12.63,18.55L,495kg
05/04/2019,8,C4,1400,T,GOOD,8,GOLDEN FLAME,"B, TT",61,509,57,57,2,B THOMPSON,D LOGAN,6-6-2001,1,1:23.93,0,,,GOLDEN FLAME,,,6.08,101,7.9,59.7,,1:23.93,66,60.7,1418,-,1,8,GOLDEN FLAME,$15,61,57,B THOMPSON,MS D LOGAN,2,6-6-2001,1:23.93,--,509kg
05/04/2019,8,C4,1400,T,GOOD,7,DON DE LA VEGA,TT,61,540,57,57,14,C MURRAY,C BROWN,12-9-2002,2,1:23.98,0.3,,,DON DE LA VEGA,,,5.94,101,12,61.2,,1:23.98,65.3,60.7,1418,neck,2,7,DON DE LA VEGA,$46,61,57,C MURRAY,C BROWN,14,12-9-2002,1:23.98,0.3L,540kg
05/04/2019,8,C4,1400,T,GOOD,9,HYDE PARK,,60,509,56.5,52.5,8,APP R ISKANDAR,S GRAY,1-1-2003,3,1:24.12,1.3,,,HYDE PARK,,,6.43,101,7,56.5,,1:24.12,67.4,60.4,1412,1,3,9,HYDE PARK,$50,60,52.5,R ISKANDAR,S GRAY,8,1-1-2003,1:24.12,1.3L,509kg
